Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID,gloss_id,aircraft,name,full_name,aircraft_type,hyperlink,Avion_Nombre_Completo
126093,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,47.0,47.0,47.0,,,,,,,,40.0,,,,,,,,,,40.0,,,102642.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126094,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205642.0,,,,,,,GB17
126095,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,34.0,34.0,34.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205644.0,,,,,,,GB17
126096,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,47.0,47.0,47.0,,,,,,,,40.0,,,,,,,,,,40.0,,,205646.0,,,,,,,GB17
126097,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205805.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126098,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,34.0,34.0,34.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205807.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126099,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,133.0,47.0,47.0,47.0,,,,,,,,40.0,,,,,,,,,,40.0,,,205809.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126100,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,133.0,22.0,22.0,22.0,,,,,,,,41.0,,,,,,,,,,41.0,,,102647.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126201,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,133.0,22.0,22.0,22.0,,,,,,,,41.0,,,,,,,,,,41.0,,,205651.0,,,,,,,GB17
126202,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,133.0,22.0,22.0,22.0,,,,,,,,41.0,,,,,,,,,,41.0,,,205814.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126203,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,133.0,16.0,16.0,16.0,,,,,,,,14.0,,,,,,,,,,14.0,,,102659.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126204,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,133.0,28.0,28.0,28.0,,,,,,,,84.0,,,,,,,,,,84.0,,,102661.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126205,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,133.0,16.0,16.0,16.0,,,,,,,,14.0,,,,,,,,,,14.0,,,205660.0,,,,,,,GB17
126206,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,133.0,28.0,28.0,28.0,,,,,,,,84.0,,,,,,,,,,84.0,,,205662.0,,,,,,,GB17
126207,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,133.0,16.0,16.0,16.0,,,,,,,,14.0,,,,,,,,,,14.0,,,205823.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126208,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,133.0,28.0,28.0,28.0,,,,,,,,84.0,,,,,,,,,,84.0,,,205825.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126209,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,17.0,17.0,17.0,,,,,,,,32.0,,,,,,,,,,32.0,,,102754.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126210,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,102756.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126211,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,22.0,22.0,22.0,,,,,,,,42.0,,,,,,,,,,42.0,,,102757.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126212,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,17.0,17.0,17.0,,,,,,,,32.0,,,,,,,,,,32.0,,,205738.0,,,,,,,GB17
126213,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205740.0,,,,,,,GB17
126214,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,22.0,22.0,22.0,,,,,,,,42.0,,,,,,,,,,42.0,,,205741.0,,,,,,,GB17
126215,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,17.0,17.0,17.0,,,,,,,,32.0,,,,,,,,,,32.0,,,205909.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126216,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205911.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126217,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,45007,FRANCE,VER SUR MER,TACTICAL TA GET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.52,133.0,22.0,22.0,22.0,,,,,,,,42.0,,,,,,,,,,42.0,,,205912.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126218,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,626,FRANCE,ALMENECHES,COASTALA DEFENCES,GUN EMPLACEMENTS,2,48.7,0.12,,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,102635.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126219,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,626,FRANCE,ALMENECHES,COASTALA DEFENCES,GUN EMPLACEMENTS,2,48.7,0.12,,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205759.0,,,,,,,GB17
126220,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,626,FRANCE,ALMENECHES,COASTALA DEFENCES,GUN EMPLACEMENTS,2,48.7,0.12,,9.0,9.0,9.0,,,,,,,,27.0,,,,,,,,,,27.0,,,205802.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126221,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205647.0,,,,,,,GB24
126222,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102643.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126223,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205810.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126224,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,102636.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126225,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,6.0,6.0,6.0,,,,,,,,13.0,,,,,,,,,,13.0,,,102637.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126226,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,102639.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126227,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,144.0,,,,,,,,,,144.0,,,102641.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126228,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,205640.0,,,,,,,GB17
126229,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,6.0,6.0,6.0,,,,,,,,13.0,,,,,,,,,,13.0,,,205641.0,,,,,,,GB17
126230,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,205643.0,,,,,,,GB17
126231,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,144.0,,,,,,,,,,144.0,,,205645.0,,,,,,,GB17
126232,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,205803.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126233,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,6.0,6.0,6.0,,,,,,,,13.0,,,,,,,,,,13.0,,,205804.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126234,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,205806.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126235,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1584,FRANCE,ARROMANCHES,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.32,-0.63,,,,,,,,,,,,144.0,,,,,,,,,,144.0,,,205808.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126236,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.33,-0.58,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,205648.0,,,,,,,GB24
126237,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.33,-0.58,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,102644.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126238,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.33,-0.58,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,205811.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126239,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102645.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126240,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,5.0,5.0,5.0,,,,,,,,15.0,,,,,,,,,,15.0,,,102646.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126241,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,17.0,17.0,17.0,,,,,,,,32.0,,,,,,,,,,32.0,,,102648.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126242,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205649.0,,,,,,,GB17
126243,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,5.0,5.0,5.0,,,,,,,,15.0,,,,,,,,,,15.0,,,205650.0,,,,,,,GB17
126244,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,17.0,17.0,17.0,,,,,,,,32.0,,,,,,,,,,32.0,,,205652.0,,,,,,,GB17
126245,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,3.0,3.0,3.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205812.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126246,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,5.0,5.0,5.0,,,,,,,,15.0,,,,,,,,,,15.0,,,205813.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126247,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,1672,FRANCE,ASNELLES SUR MER,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.33,-0.58,,17.0,17.0,17.0,,,,,,,,32.0,,,,,,,,,,32.0,,,205815.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126248,6/6/1944,ETO,USA,8 AF,,B24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,5.0,5.0,5.0,,,,,,,,3.0,,,,,,,,,,3.0,,,102669.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
126249,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,102652.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126250,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,12.0,12.0,12.0,,,,,,,,12.0,,,,,,,,,,12.0,,,102654.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126251,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,,,,,,,,,,,11.0,,,,,,,,,,11.0,,,102655.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126252,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,5.0,5.0,5.0,,,,,,,,3.0,,,,,,,,,,3.0,,,205670.0,,,,,,,GB24
126253,6/6/1944,ETO,USA,8 AF,,GB24,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,3.0,3.0,3.0,,,,,,,,9.0,,,,,,,,,,9.0,,,205671.0,,,,,,,GB24
126254,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,14.0,14.0,14.0,,,,,,,,21.0,,,,,,,,,,21.0,,,102657.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126255,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,,,,,,,,,,,48.0,,,,,,,,,,48.0,,,102658.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126256,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,,,,,,,,,,,28.0,,,,,,,,,,28.0,,,102660.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126257,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,,,,,,,,,,,10.0,,,,,,,,,,10.0,,,102664.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126258,6/6/1944,ETO,USA,8 AF,,B17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,102666.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
126259,6/6/1944,ETO,USA,8 AF,,GB17,,,,,,,6882,FRANCE,CAEN,TACTICAL TARGETS,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,49.18,-0.37,,,,,,,,,,,,23.0,,,,,,,,,,23.0,,,205653.0,,,,,,,GB17
