Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID
85013,1944-04-25,ETO,,,,B17,,,,,,,27745,FRANCE,METZ,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.12,6.18,190.0,20.0,20.0,20.0,,,,,,,,60.0,,,,,,,,,,60.0,,,203081.0
85014,1944-04-25,ETO,,,,B17,,,,,,,10822,FRANCE,DIJON,,AIR FIELDS AND AIRDROMES,1,47.33,5.05,187.0,21.0,21.0,21.0,,,,,,,,,,,,28.0,,,,,,28.0,,,100498.0
85015,1944-04-25,ETO,,,,B17,,,,,,,10822,FRANCE,DIJON,,AIR FIELDS AND AIRDROMES,1,47.33,5.05,187.0,21.0,21.0,21.0,,,,,,,,,,,,28.0,,,,,,28.0,,,203033.0
85016,1944-04-25,ETO,,,,B17,,,,,,,10822,FRANCE,DIJON,,AIR FIELDS AND AIRDROMES,1,47.33,5.05,187.0,21.0,21.0,21.0,,,,,,,,,,,,28.0,,,,,,28.0,,,203089.0
85017,1944-04-25,ETO,,,,B17,,,,,,,27745,FRANCE,METZ,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.12,6.18,187.0,28.0,28.0,28.0,,,,,,,,27.0,,,,,,,,42.0,,69.0,,,100508.0
85018,1944-04-25,ETO,,,,B17,,,,,,,27745,FRANCE,METZ,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.12,6.18,187.0,28.0,28.0,28.0,,,,,,,,27.0,,,,,,,,42.0,,69.0,,,203041.0
85019,1944-04-25,ETO,,,,B17,,,,,,,27745,FRANCE,METZ,AIRDROME,AIR FIELDS AND AIRDROMES,1,49.12,6.18,187.0,28.0,28.0,28.0,,,,,,,,27.0,,,,,,,,42.0,,69.0,,,203082.0
85020,1944-04-25,ETO,,,,B17,,,,,,,10822,FRANCE,DIJON,,AIR FIELDS AND AIRDROMES,1,47.33,5.05,186.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,100497.0
85021,1944-04-25,ETO,,,,B17,,,,,,,10822,FRANCE,DIJON,,AIR FIELDS AND AIRDROMES,1,47.33,5.05,186.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,203032.0
85022,1944-04-25,ETO,,,,B17,,,,,,,10822,FRANCE,DIJON,,AIR FIELDS AND AIRDROMES,1,47.33,5.05,186.0,21.0,21.0,21.0,,,,,,,,63.0,,,,,,,,,,63.0,,,203088.0
85023,1944-04-25,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,125.0,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,100477.0
85024,1944-04-25,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,125.0,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,203049.0
85025,1944-04-25,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,125.0,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,203062.0
85026,1944-04-25,ETO,,,,B26,,,,,,,24259,FRANCE,LE TREPORT,,GUN EMPLACEMENTS,,50.05,1.37,125.0,,,,,,,,,,,68.0,,,,,,,,,,68.0,,,100484.0
85027,1944-04-25,ETO,,,,B26,,,,,,,24259,FRANCE,LE TREPORT,,GUN EMPLACEMENTS,,50.05,1.37,125.0,,,,,,,,,,,68.0,,,,,,,,,,68.0,,,203056.0
85028,1944-04-25,ETO,,,,B26,,,,,,,24259,FRANCE,LE TREPORT,,GUN EMPLACEMENTS,,50.05,1.37,125.0,,,,,,,,,,,68.0,,,,,,,,,,68.0,,,203069.0
85029,1944-04-25,ETO,,,,A20,,,,,,,41448,FRANCE,ST PIERRE DU MONT,,GUN EMPLACEMENTS,,49.38,0.97,120.0,,,,,,,,,,,16.0,,,,,,,,,,16.0,,,100492.0
85030,1944-04-25,ETO,,,,A20,,,,,,,41448,FRANCE,ST PIERRE DU MONT,,GUN EMPLACEMENTS,,49.38,0.97,120.0,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,100493.0
85031,1944-04-25,ETO,,,,A20,,,,,,,41448,FRANCE,ST PIERRE DU MONT,,GUN EMPLACEMENTS,,49.38,0.97,120.0,,,,,,,,,,,16.0,,,,,,,,,,16.0,,,203072.0
85032,1944-04-25,ETO,,,,A20,,,,,,,41448,FRANCE,ST PIERRE DU MONT,,GUN EMPLACEMENTS,,49.38,0.97,120.0,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,203073.0
85033,1944-04-25,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,GUN EMPLACEMENTS,,49.93,1.08,115.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,100481.0
85034,1944-04-25,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,GUN EMPLACEMENTS,,49.93,1.08,115.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,203053.0
85035,1944-04-25,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,GUN EMPLACEMENTS,,49.93,1.08,115.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,203066.0
85036,1944-04-25,ETO,,,,B26,,,,,,,13556,FRANCE,FECAMP,,GUN EMPLACEMENTS,,49.75,0.38,115.0,,,,,,,,,,,24.0,,,,,,,,,,24.0,,,100482.0
85037,1944-04-25,ETO,,,,B26,,,,,,,13556,FRANCE,FECAMP,,GUN EMPLACEMENTS,,49.75,0.38,115.0,,,,,,,,,,,60.0,,,,,,,,,,60.0,,,100483.0
85038,1944-04-25,ETO,,,,B26,,,,,,,13556,FRANCE,FECAMP,,GUN EMPLACEMENTS,,49.75,0.38,115.0,,,,,,,,,,,24.0,,,,,,,,,,24.0,,,203054.0
85039,1944-04-25,ETO,,,,B26,,,,,,,13556,FRANCE,FECAMP,,GUN EMPLACEMENTS,,49.75,0.38,115.0,,,,,,,,,,,60.0,,,,,,,,,,60.0,,,203055.0
85040,1944-04-25,ETO,,,,B26,,,,,,,13556,FRANCE,FECAMP,,GUN EMPLACEMENTS,,49.75,0.38,115.0,,,,,,,,,,,24.0,,,,,,,,,,24.0,,,203067.0
85041,1944-04-25,ETO,,,,B26,,,,,,,13556,FRANCE,FECAMP,,GUN EMPLACEMENTS,,49.75,0.38,115.0,,,,,,,,,,,60.0,,,,,,,,,,60.0,,,203068.0
85042,1944-04-25,ETO,,,,A20,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,115.0,,,,,,,,,,,18.0,,,,,,,,,,18.0,,,100486.0
85043,1944-04-25,ETO,,,,A20,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,115.0,,,,,,,,,,,18.0,,,,,,,,,,18.0,,,203060.0
85044,1944-04-25,ETO,,,,A20,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,115.0,,,,,,,,,,,18.0,,,,,,,,,,18.0,,,203071.0
85045,1944-04-25,ETO,,,,B26,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,110.0,,,,,,,,,,,44.0,,,,,,,,,,44.0,,,100485.0
85046,1944-04-25,ETO,,,,B26,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,110.0,,,,,,,,,,,44.0,,,,,,,,,,44.0,,,203070.0
85047,1944-04-25,ETO,,,,A20,,,,,,,41448,FRANCE,ST PIERRE DU MONT,,GUN EMPLACEMENTS,,49.38,0.97,12.0,,,,,,,,,,,16.0,,,,,,,,,,16.0,,,203057.0
85048,1944-04-25,ETO,,,,A20,,,,,,,41448,FRANCE,ST PIERRE DU MONT,,GUN EMPLACEMENTS,,49.38,0.97,12.0,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,203058.0
85049,1944-04-25,ETO,,,,B26,,,,,,,33119,FRANCE,PAS DE CALAIS,,V - WEAPON LAUNCHING SITES,,50.5,2.33,11.0,,,,,,,,,,,44.0,,,,,,,,,,44.0,,,203059.0
85050,1944-04-25,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,GUN EMPLACEMENTS,,49.93,1.08,,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,100480.0
85051,1944-04-25,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,GUN EMPLACEMENTS,,49.93,1.08,,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,203052.0
85052,1944-04-25,ETO,,,,B26,,,,,,,10756,FRANCE,DIEPPE,,GUN EMPLACEMENTS,,49.93,1.08,,,,,,,,,,,,35.0,,,,,,,,,,35.0,,,203065.0
85056,1944-04-25,ETO,,,,B17,,,,,,,29749,FRANCE,NANCY,AIRDROME,AIR FIELDS AND AIRDROMES,2,48.7,6.2,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,100513.0
85057,1944-04-25,ETO,,,,B17,,,,,,,29749,FRANCE,NANCY,AIRDROME,AIR FIELDS AND AIRDROMES,2,48.7,6.2,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,203046.0
85058,1944-04-25,ETO,,,,B17,,,,,,,29749,FRANCE,NANCY,AIRDROME,AIR FIELDS AND AIRDROMES,2,48.7,6.2,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,3.0,,,203087.0
85805,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,120.0,,,,,,,,,,,74.0,,,,,,,,,,74.0,,,100521.0
85806,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,120.0,,,,,,,,,,,36.0,,,,,,,,,,36.0,,,100523.0
85807,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,120.0,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,100526.0
85808,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,120.0,,,,,,,,,,,74.0,,,,,,,,,,74.0,,,203096.0
85809,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,120.0,,,,,,,,,,,36.0,,,,,,,,,,36.0,,,203098.0
85810,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,120.0,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,203101.0
85811,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,115.0,,,,,,,,,,,80.0,,,,,,,,,,80.0,,,100522.0
85812,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,115.0,,,,,,,,,,,80.0,,,,,,,,,,80.0,,,203097.0
85813,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,110.0,,,,,,,,,,,38.0,,,,,,,,,,38.0,,,100525.0
85814,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,110.0,,,,,,,,,,,38.0,,,,,,,,,,38.0,,,203100.0
85831,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,,,,,,,,,,,,38.0,,,,,,,,,,38.0,,,100524.0
85832,1944-04-26,ETO,USA,9 AF,,B26,,,,,,,40903,FRANCE,ST CHISLAIN,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,50.43,3.82,,,,,,,,,,,,38.0,,,,,,,,,,38.0,,,203099.0
85835,1944-04-26,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,45420,FRANCE,VILLENEUVE,RR JUNCTION,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,49.08,1.74,,,,,,,,,,,,536.0,,,,,,,,,,536.0,,,294589.0
85836,1944-04-26,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,45420,FRANCE,VILLENEUVE,RR JUNCTION,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,49.08,1.74,,,,,,,,,,,,378.0,,,,,,,,,,378.0,,,294590.0
85837,1944-04-26,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,45420,FRANCE,VILLENEUVE,RR JUNCTION,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.08,1.74,,98.0,98.0,98.0,,,,,,,,8.0,,,,,,,,,,8.0,,,294591.0
85849,1944-04-26,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,24098,FRANCE,LE HAVRE,DEFENCES,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.5,6.0,,1.0,1.0,1.0,,,,,,,,2.0,,,,2.0,,,,,,4.0,,,294584.0
86222,1944-04-27,ETO,USA,9 AF,,B17,,,,,,,25434,FRANCE,LONGEVILLE,V WEAPON,V - WEAPON LAUNCHING SITES,1,46.43,-1.48,211.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,100577.0
86223,1944-04-27,ETO,USA,9 AF,,GB17,,,,,,,25434,FRANCE,LONGEVILLE,V WEAPON,V - WEAPON LAUNCHING SITES,1,46.43,-1.48,211.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,203130.0
86224,1944-04-27,ETO,USA,9 AF,,B17,,,,,,,25434,FRANCE,LONGEVILLE,V WEAPON,V - WEAPON LAUNCHING SITES,1,46.43,-1.48,211.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,203174.0
86225,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,2696,FRANCE,BARFLEUR,GUN EMPLACEMENT,GUN EMPLACEMENTS,,49.68,-1.27,120.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,100558.0
86226,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,2696,FRANCE,BARFLEUR,GUN EMPLACEMENT,GUN EMPLACEMENTS,,49.68,-1.27,120.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,203155.0
86227,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,32637,FRANCE,OUISTREHAM,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.27,-0.27,120.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,100566.0
86228,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,32637,FRANCE,OUISTREHAM,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.27,-0.27,120.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,203163.0
86229,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,2696,FRANCE,BARFLEUR,GUN EMPLACEMENT,GUN EMPLACEMENTS,,49.68,-1.27,12.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,203140.0
86230,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,32637,FRANCE,OUISTREHAM,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.27,-0.27,12.0,,,,,,,,,,,40.0,,,,,,,,,,40.0,,,203149.0
86231,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,32637,FRANCE,OUISTREHAM,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.27,-0.27,,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,100565.0
86232,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,32637,FRANCE,OUISTREHAM,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.27,-0.27,,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,203148.0
86233,1944-04-27,ETO,USA,9 AF,,B26,,,,,,,32637,FRANCE,OUISTREHAM,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,49.27,-0.27,,,,,,,,,,,,34.0,,,,,,,,,,34.0,,,203162.0
86234,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,16224,FRANCE,GLACIERE LA,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,44.83,-0.9,215.0,21.0,21.0,21.0,,,,,,,,82.0,,,,,,,,,,82.0,,,100605.0
86235,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,16224,FRANCE,GLACIERE LA,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,44.83,-0.9,215.0,21.0,21.0,21.0,,,,,,,,82.0,,,,,,,,,,82.0,,,164548.0
86236,1944-04-27,ETO,USA,8 AF,,B17,,,,,,,16224,FRANCE,GLACIERE LA,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,44.83,-0.9,215.0,21.0,21.0,21.0,,,,,,,,82.0,,,,,,,,,,82.0,,,164562.0
86237,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,16224,FRANCE,GLACIERE LA,CITY AREA,CITIES TOWNS AND URBAN AREAS,3,44.83,-0.9,210.0,7.0,7.0,7.0,,,,,,,,28.0,,,,,,,,,,28.0,,,100606.0
86238,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,16224,FRANCE,GLACIERE LA,CITY AREA,CITIES TOWNS AND URBAN AREAS,3,44.83,-0.9,210.0,7.0,7.0,7.0,,,,,,,,28.0,,,,,,,,,,28.0,,,164549.0
86239,1944-04-27,ETO,USA,8 AF,,B17,,,,,,,16224,FRANCE,GLACIERE LA,CITY AREA,CITIES TOWNS AND URBAN AREAS,3,44.83,-0.9,210.0,7.0,7.0,7.0,,,,,,,,28.0,,,,,,,,,,28.0,,,164563.0
86240,1944-04-27,ETO,USA,8 AF,,B24,,,,,,,44333,FRANCE,UNKNOWN,V WEAPON LAUNCHING SIT,V - WEAPON LAUNCHING SITES,1,,,210.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,100586.0
86241,1944-04-27,ETO,USA,8 AF,,B24,,,,,,,44333,FRANCE,UNKNOWN,V WEAPON LAUNCHING SIT,V - WEAPON LAUNCHING SITES,1,,,210.0,9.0,9.0,9.0,,,,,,,,36.0,,,,,,,,,,36.0,,,100587.0
86242,1944-04-27,ETO,USA,8 AF,,GB24,,,,,,,44333,FRANCE,UNKNOWN,V WEAPON LAUNCHING SIT,V - WEAPON LAUNCHING SITES,1,,,210.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,203134.0
86243,1944-04-27,ETO,USA,8 AF,,GB24,,,,,,,44333,FRANCE,UNKNOWN,V WEAPON LAUNCHING SIT,V - WEAPON LAUNCHING SITES,1,,,210.0,9.0,9.0,9.0,,,,,,,,36.0,,,,,,,,,,36.0,,,203135.0
86244,1944-04-27,ETO,USA,8 AF,,B24,,,,,,,44333,FRANCE,UNKNOWN,V WEAPON LAUNCHING SIT,V - WEAPON LAUNCHING SITES,1,,,210.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,203178.0
86245,1944-04-27,ETO,USA,8 AF,,B24,,,,,,,44333,FRANCE,UNKNOWN,V WEAPON LAUNCHING SIT,V - WEAPON LAUNCHING SITES,1,,,210.0,9.0,9.0,9.0,,,,,,,,36.0,,,,,,,,,,36.0,,,203179.0
86246,1944-04-27,ETO,USA,8 AF,,B17,,,,,,,24353,FRANCE,LEGRISMONT,V WEAPON SITE,V - WEAPON LAUNCHING SITES,1,,,200.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,100576.0
86247,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,24353,FRANCE,LEGRISMONT,V WEAPON SITE,V - WEAPON LAUNCHING SITES,1,,,200.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,203129.0
86248,1944-04-27,ETO,USA,8 AF,,B17,,,,,,,24353,FRANCE,LEGRISMONT,V WEAPON SITE,V - WEAPON LAUNCHING SITES,1,,,200.0,18.0,18.0,18.0,,,,,,,,72.0,,,,,,,,,,72.0,,,203173.0
86249,1944-04-27,ETO,USA,8 AF,,B17,,,,,,,26553,FRANCE,MARGUENNEVILLE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.99,1.79,196.0,13.0,13.0,13.0,,,,,,,,52.0,,,,,,,,,,52.0,,,164542.0
86250,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,26553,FRANCE,MARGUENNEVILLE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.99,1.79,196.0,13.0,13.0,13.0,,,,,,,,52.0,,,,,,,,,,52.0,,,164572.0
86251,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,19140,FRANCE,HEUDEIRE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,,,150.0,7.0,7.0,7.0,,,,,,,,28.0,,,,,,,,,,28.0,,,100607.0
86252,1944-04-27,ETO,USA,8 AF,,GB17,,,,,,,19140,FRANCE,HEUDEIRE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,,,150.0,7.0,7.0,7.0,,,,,,,,28.0,,,,,,,,,,28.0,,,164550.0
86253,1944-04-27,ETO,USA,8 AF,,B17,,,,,,,19140,FRANCE,HEUDEIRE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,,,150.0,7.0,7.0,7.0,,,,,,,,28.0,,,,,,,,,,28.0,,,164564.0
86256,1944-04-27,ETO,,,,B17,,,,,,,3402,FRANCE,BELLEVUE,,V - WEAPON LAUNCHING SITES,1,50.53,2.03,220.0,19.0,19.0,19.0,,,,,,,,76.0,,,,,,,,,,76.0,,,100568.0
86257,1944-04-27,ETO,,,,GB17,,,,,,,3402,FRANCE,BELLEVUE,,V - WEAPON LAUNCHING SITES,1,50.53,2.03,220.0,19.0,19.0,19.0,,,,,,,,76.0,,,,,,,,,,76.0,,,203126.0
86258,1944-04-27,ETO,,,,B17,,,,,,,3402,FRANCE,BELLEVUE,,V - WEAPON LAUNCHING SITES,1,50.53,2.03,220.0,19.0,19.0,19.0,,,,,,,,76.0,,,,,,,,,,76.0,,,203170.0
86259,1944-04-27,ETO,,,,B17,,,,,,,27679,FRANCE,MESNIL AU VAL,,V - WEAPON LAUNCHING SITES,1,49.61,-1.53,220.0,21.0,21.0,21.0,,,,,,,,84.0,,,,,,,,,,84.0,,,100580.0
86260,1944-04-27,ETO,,,,GB17,,,,,,,27679,FRANCE,MESNIL AU VAL,,V - WEAPON LAUNCHING SITES,1,49.61,-1.53,220.0,21.0,21.0,21.0,,,,,,,,84.0,,,,,,,,,,84.0,,,203133.0
86261,1944-04-27,ETO,,,,B17,,,,,,,27679,FRANCE,MESNIL AU VAL,,V - WEAPON LAUNCHING SITES,1,49.61,-1.53,220.0,21.0,21.0,21.0,,,,,,,,84.0,,,,,,,,,,84.0,,,203177.0
86262,1944-04-27,ETO,,,,B17,,,,,,,47507,FRANCE,WISQUES,,V - WEAPON LAUNCHING SITES,1,50.17,2.5,220.0,21.0,21.0,21.0,,,,,,,,84.0,,,,,,,,,,84.0,,,100588.0
86263,1944-04-27,ETO,,,,GB17,,,,,,,47507,FRANCE,WISQUES,,V - WEAPON LAUNCHING SITES,1,50.17,2.5,220.0,21.0,21.0,21.0,,,,,,,,84.0,,,,,,,,,,84.0,,,203136.0
86264,1944-04-27,ETO,,,,B17,,,,,,,47507,FRANCE,WISQUES,,V - WEAPON LAUNCHING SITES,1,50.17,2.5,220.0,21.0,21.0,21.0,,,,,,,,84.0,,,,,,,,,,84.0,,,203180.0
86265,1944-04-27,ETO,,,,GB17,,,,,,,99997,FRANCE,,,CITIES TOWNS AND URBAN AREAS,1,,,219.0,12.0,12.0,12.0,,,,,,,,48.0,,,,,,,,,,48.0,,,100614.0
86266,1944-04-27,ETO,,,,GB17,,,,,,,99997,FRANCE,,,CITIES TOWNS AND URBAN AREAS,1,,,219.0,12.0,12.0,12.0,,,,,,,,48.0,,,,,,,,,,48.0,,,164557.0
86267,1944-04-27,ETO,,,,B17,,,,,,,99997,FRANCE,,,CITIES TOWNS AND URBAN AREAS,1,,,219.0,12.0,12.0,12.0,,,,,,,,48.0,,,,,,,,,,48.0,,,164571.0
86268,1944-04-27,ETO,,,,GB24,,,,,,,41451,FRANCE,ST POL,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,50.38,2.33,216.0,11.0,11.0,11.0,,,,,,,,44.0,,,,,,,,,,44.0,,,100611.0
86269,1944-04-27,ETO,,,,GB24,,,,,,,41451,FRANCE,ST POL,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,50.38,2.33,216.0,11.0,11.0,11.0,,,,,,,,44.0,,,,,,,,,,44.0,,,164554.0
86270,1944-04-27,ETO,,,,B24,,,,,,,41451,FRANCE,ST POL,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,50.38,2.33,216.0,11.0,11.0,11.0,,,,,,,,44.0,,,,,,,,,,44.0,,,164568.0
86271,1944-04-27,ETO,,,,GB24,,,,,,,41451,FRANCE,ST POL,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,50.38,2.33,215.0,20.0,20.0,20.0,,,,,,,,80.0,,,,,,,,,,80.0,,,100612.0
86272,1944-04-27,ETO,,,,GB24,,,,,,,41451,FRANCE,ST POL,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,50.38,2.33,215.0,20.0,20.0,20.0,,,,,,,,80.0,,,,,,,,,,80.0,,,164555.0
86273,1944-04-27,ETO,,,,B24,,,,,,,41451,FRANCE,ST POL,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,50.38,2.33,215.0,20.0,20.0,20.0,,,,,,,,80.0,,,,,,,,,,80.0,,,164569.0
