wwii_id,master_index_number,msndate,theater,naf,country_flying_mission,tgt_country_code,tgt_country,tgt_location,tgt_type,tgt_id,tgt_industry_code,tgt_industry,source_latitude,source_longitude,latitude,longitude,unit_id,mds,aircraft_name,msn_type,tgt_priority,tgt_priority_explanation,ac_attacking,altitude,altitude_feet,number_of_he,type_of_he,lbs_he,tons_of_he,number_of_ic,type_of_ic,lbs_ic,tons_of_ic,number_of_frag,type_of_frag,lbs_frag,tons_of_frag,total_lbs,total_tons,takeoff_base,takeoff_country,takeoff_latitude,takeoff_longitude,ac_lost,ac_damaged,ac_airborne,ac_dropping,time_over_target,sighting_method_code,sighting_explanation,bda,callsign,rounds_ammo,spares_return_ac,wx_fail_ac,mech_fail_ac,misc_fail_ac,target_comment,mission_comments,source,database_edit_comments,weapon_type,weapon_description
126616,205906.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,5.0,,,,,,8.0,,,,,,,,,,8.0,,,,,,,5.0,5.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126617,205907.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,,,,,,,6.0,,,,,,,,,,6.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126618,205908.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,6.0,,,,,,6.0,,,,,,,,,,6.0,,,,,,,6.0,6.0,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126619,205910.0,1944-06-06,ETO,8 AF,USA,7.0,FRANCE,VER SUR MER,TACTICAL TA GET,45007.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4919,31,49.32,-0.52,,B17,B17,,1,PRIMARY TARGET,,,,,,,11.0,,,,,,,,,,11.0,,,,,,,,,,9,,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126622,102708.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,B17,B17,,1,PRIMARY TARGET,21.0,220.0,,,,,6.0,,,,,,,,,,6.0,,,,,,,21.0,21.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126623,205706.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,GB17,B17,,1,PRIMARY TARGET,21.0,220.0,,,,,6.0,,,,,,,,,,6.0,,,,,,,21.0,21.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126624,205872.0,1944-06-06,ETO,,,7.0,FRANCE,PONT L EVEQUE,,34374.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4917,12,49.28,0.2,,B17,B17,,1,PRIMARY TARGET,21.0,220.0,,,,,6.0,,,,,,,,,,6.0,,,,,,,21.0,21.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126625,102799.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,GB24,B24,,1,PRIMARY TARGET,9.0,200.0,,,,,27.0,,,,,,,,,,27.0,,,,,,,9.0,9.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126626,166264.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,GB24,B24,,1,PRIMARY TARGET,9.0,200.0,,,,,27.0,,,,,,,,,,27.0,,,,,,,9.0,9.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126627,166272.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,B24,B24,,1,PRIMARY TARGET,9.0,200.0,,,,,27.0,,,,,,,,,,27.0,,,,,,,9.0,9.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126628,102716.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,2,SECONDARY TARGET,15.0,189.0,,,,,45.0,,,,,,,,,,45.0,,,,,,,15.0,15.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126629,205714.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,GB24,B24,,2,SECONDARY TARGET,15.0,189.0,,,,,45.0,,,,,,,,,,45.0,,,,,,,15.0,15.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126630,205880.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,2,SECONDARY TARGET,15.0,189.0,,,,,45.0,,,,,,,,,,45.0,,,,,,,15.0,15.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126631,102720.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,24.0,180.0,,,,,39.0,,,,,,,,,,39.0,,,,,,,24.0,24.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126632,102721.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,14.0,180.0,,,,,35.0,,,,,,,,,,35.0,,,,,,,14.0,14.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126633,205718.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,GB24,B24,,1,PRIMARY TARGET,24.0,180.0,,,,,39.0,,,,,,,,,,39.0,,,,,,,24.0,24.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126634,205719.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,GB24,B24,,1,PRIMARY TARGET,14.0,180.0,,,,,35.0,,,,,,,,,,35.0,,,,,,,14.0,14.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126635,205721.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,GB24,B24,,1,PRIMARY TARGET,16.0,180.0,,,,,33.0,,,,,,,,,,33.0,,,,,,,16.0,16.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126636,102723.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,16.0,180.0,,,,,33.0,,,,,,,,,,33.0,,,,,,,16.0,16.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126637,205884.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,24.0,180.0,,,,,39.0,,,,,,,,,,39.0,,,,,,,24.0,24.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126638,205885.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,14.0,180.0,,,,,35.0,,,,,,,,,,35.0,,,,,,,14.0,14.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126639,205887.0,1944-06-06,ETO,,,7.0,FRANCE,PORT EN BESSIN,,34584.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4920,44,49.33,0.73,,B24,B24,,1,PRIMARY TARGET,16.0,180.0,,,,,33.0,,,,,,,,,,33.0,,,,,,,16.0,16.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126640,102761.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,33.0,180.0,,,,,26.0,,,,,,,,28.0,,54.0,,,,,,,33.0,33.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126641,205745.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,GB24,B24,,1,PRIMARY TARGET,33.0,180.0,,,,,26.0,,,,,,,,28.0,,54.0,,,,,,,33.0,33.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126642,205919.0,1944-06-06,ETO,,,7.0,FRANCE,VIERVILLE,,45252.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4923,55,49.38,0.92,,B24,B24,,1,PRIMARY TARGET,33.0,180.0,,,,,26.0,,,,,,,,28.0,,54.0,,,,,,,33.0,33.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126643,102771.0,1944-06-06,ETO,,,7.0,FRANCE,,,99997.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,,,B24,B24,,1,PRIMARY TARGET,27.0,180.0,,,,,39.0,,,,,,,,43.0,,82.0,,,,,,,27.0,27.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126644,205755.0,1944-06-06,ETO,,,7.0,FRANCE,,,99997.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,,,GB24,B24,,1,PRIMARY TARGET,27.0,180.0,,,,,39.0,,,,,,,,43.0,,82.0,,,,,,,27.0,27.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126645,205929.0,1944-06-06,ETO,,,7.0,FRANCE,,,99997.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,,,B24,B24,,1,PRIMARY TARGET,27.0,180.0,,,,,39.0,,,,,,,,43.0,,82.0,,,,,,,27.0,27.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126646,102714.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,13.0,177.0,,,,,37.0,,,,,,,,,,37.0,,,,,,,13.0,13.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126647,205712.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,GB24,B24,,1,PRIMARY TARGET,13.0,177.0,,,,,37.0,,,,,,,,,,37.0,,,,,,,13.0,13.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126648,205878.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,13.0,177.0,,,,,37.0,,,,,,,,,,37.0,,,,,,,13.0,13.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126649,102763.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,19.0,167.0,,,,,54.0,,,,,,,,,,54.0,,,,,,,19.0,19.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126650,205747.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,GB24,B24,,1,PRIMARY TARGET,19.0,167.0,,,,,54.0,,,,,,,,,,54.0,,,,,,,19.0,19.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126651,205921.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,19.0,167.0,,,,,54.0,,,,,,,,,,54.0,,,,,,,19.0,19.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126652,102713.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,17.0,164.0,,,,,49.0,,,,,,,,,,49.0,,,,,,,17.0,17.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126653,205711.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,GB24,B24,,1,PRIMARY TARGET,17.0,164.0,,,,,49.0,,,,,,,,,,49.0,,,,,,,17.0,17.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126654,205877.0,1944-06-06,ETO,,,7.0,FRANCE,PONTDUBAULT,,34399.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4838,122,48.63,1.37,,B24,B24,,1,PRIMARY TARGET,17.0,164.0,,,,,49.0,,,,,,,,,,49.0,,,,,,,17.0,17.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126655,102738.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,B17,B17,,1,PRIMARY TARGET,28.0,162.0,,,,,77.0,,,,,,,,,,77.0,,,,,,,28.0,28.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126656,205730.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,GB17,B17,,1,PRIMARY TARGET,28.0,162.0,,,,,77.0,,,,,,,,,,77.0,,,,,,,28.0,28.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126657,205896.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,B17,B17,,1,PRIMARY TARGET,28.0,162.0,,,,,77.0,,,,,,,,,,77.0,,,,,,,28.0,28.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126658,102795.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,GB24,B24,,1,PRIMARY TARGET,7.0,160.0,,,,,21.0,,,,,,,,,,21.0,,,,,,,7.0,7.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126659,166260.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,GB24,B24,,1,PRIMARY TARGET,7.0,160.0,,,,,21.0,,,,,,,,,,21.0,,,,,,,7.0,7.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126660,166268.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,B24,B24,,1,PRIMARY TARGET,7.0,160.0,,,,,21.0,,,,,,,,,,21.0,,,,,,,7.0,7.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126661,102704.0,1944-06-06,ETO,,,7.0,FRANCE,MERVILLE,,27637.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),5038,238,50.63,2.63,,B17,B17,,1,PRIMARY TARGET,34.0,160.0,,,,,25.0,,,,,,,,,,25.0,,,,,,,34.0,34.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126662,102706.0,1944-06-06,ETO,,,7.0,FRANCE,MERVILLE,,27637.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),5038,238,50.63,2.63,,B17,B17,,1,PRIMARY TARGET,33.0,160.0,,,,,27.0,,,,,,,,,,27.0,,,,,,,33.0,33.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126663,205702.0,1944-06-06,ETO,,,7.0,FRANCE,MERVILLE,,27637.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),5038,238,50.63,2.63,,GB17,B17,,1,PRIMARY TARGET,34.0,160.0,,,,,25.0,,,,,,,,,,25.0,,,,,,,34.0,34.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126664,205704.0,1944-06-06,ETO,,,7.0,FRANCE,MERVILLE,,27637.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),5038,238,50.63,2.63,,GB17,B17,,1,PRIMARY TARGET,33.0,160.0,,,,,27.0,,,,,,,,,,27.0,,,,,,,33.0,33.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126665,205868.0,1944-06-06,ETO,,,7.0,FRANCE,MERVILLE,,27637.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),5038,238,50.63,2.63,,B17,B17,,1,PRIMARY TARGET,34.0,160.0,,,,,25.0,,,,,,,,,,25.0,,,,,,,34.0,34.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126666,205870.0,1944-06-06,ETO,,,7.0,FRANCE,MERVILLE,,27637.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),5038,238,50.63,2.63,,B17,B17,,1,PRIMARY TARGET,33.0,160.0,,,,,27.0,,,,,,,,,,27.0,,,,,,,33.0,33.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126667,102736.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,B17,B17,,1,PRIMARY TARGET,23.0,160.0,,,,,69.0,,,,,,,,,,69.0,,,,,,,23.0,23.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126668,205728.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,GB17,B17,,1,PRIMARY TARGET,23.0,160.0,,,,,69.0,,,,,,,,,,69.0,,,,,,,23.0,23.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126669,205894.0,1944-06-06,ETO,,,7.0,FRANCE,THURY HARCOURT,,43269.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4858,28,48.97,-0.47,,B17,B17,,1,PRIMARY TARGET,23.0,160.0,,,,,69.0,,,,,,,,,,69.0,,,,,,,23.0,23.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126670,102765.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,18.0,156.0,,,,,54.0,,,,,,,,,,54.0,,,,,,,18.0,18.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126671,205749.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,GB24,B24,,1,PRIMARY TARGET,18.0,156.0,,,,,54.0,,,,,,,,,,54.0,,,,,,,18.0,18.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126672,205923.0,1944-06-06,ETO,,,7.0,FRANCE,VIRE,,45521.0,80.0,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),4851,54,48.85,0.9,,B24,B24,,1,PRIMARY TARGET,18.0,156.0,,,,,54.0,,,,,,,,,,54.0,,,,,,,18.0,18.0,,3,F.F.F.,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126673,102798.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,GB24,B24,,1,PRIMARY TARGET,11.0,155.0,,,,,33.0,,,,,,,,,,33.0,,,,,,,11.0,11.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
126674,166263.0,1944-06-06,ETO,,,7.0,FRANCE,COMTANCES,CITY AREA,9770.0,2.0,CITIES TOWNS AND URBAN AREAS,4903,127,49.05,1.45,,GB24,B24,,1,PRIMARY TARGET,11.0,155.0,,,,,33.0,,,,,,,,,,33.0,,,,,,,11.0,11.0,,1,VISUAL,,,,,,,,,,,,Bombardeo Táctico Convencional,Bombardeo de apoyo aéreo cercano de media intensidad sin desglose en los archivos originales.
