Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID
121604,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,255.0,16.0,16.0,16.0,,,,,,,,48.0,,,,,,,,,,48.0,,,205326.0
121605,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,245.0,16.0,16.0,16.0,,,,,,,,48.0,,,,,,,,,,48.0,,,102375.0
121606,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,245.0,16.0,16.0,16.0,,,,,,,,48.0,,,,,,,,,,48.0,,,205217.0
121607,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,245.0,16.0,16.0,16.0,,,,,,,,48.0,,,,,,,,,,48.0,,,205298.0
121608,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,244.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,102405.0
121609,1944-06-03,ETO,,,,GB17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,244.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,205256.0
121610,1944-06-03,ETO,,,,B17,,,,,,,47378,FRANCE,WIMEREUX,,V - WEAPON LAUNCHING SITES,1,50.77,1.62,244.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,205323.0
121611,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,236.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102378.0
121612,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,236.0,15.0,15.0,15.0,,,,,,,,45.0,,,,,,,,,,45.0,,,102379.0
121613,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,236.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205220.0
121614,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,236.0,15.0,15.0,15.0,,,,,,,,45.0,,,,,,,,,,45.0,,,205221.0
121615,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,236.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205301.0
121616,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,236.0,15.0,15.0,15.0,,,,,,,,45.0,,,,,,,,,,45.0,,,205302.0
121619,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,213.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,102389.0
121620,1944-06-03,ETO,,,,GB24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,213.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,205249.0
121621,1944-06-03,ETO,,,,B24,,,,,,,27609,FRANCE,MERLIMONT,,V - WEAPON LAUNCHING SITES,1,50.45,1.62,213.0,35.0,35.0,35.0,,,,,,,,105.0,,,,,,,,,,105.0,,,205312.0
121622,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,212.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205241.0
121623,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,212.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,102369.0
121624,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,212.0,10.0,10.0,10.0,,,,,,,,30.0,,,,,,,,,,30.0,,,205292.0
121625,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,212.0,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,102384.0
121626,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,212.0,13.0,13.0,13.0,,,,,,,,2.0,,,,,,,,,,2.0,,,102386.0
121627,1944-06-03,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,212.0,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,205224.0
121628,1944-06-03,ETO,,,,GB17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,212.0,13.0,13.0,13.0,,,,,,,,2.0,,,,,,,,,,2.0,,,205226.0
121629,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,212.0,6.0,6.0,6.0,,,,,,,,18.0,,,,,,,,,,18.0,,,205307.0
121630,1944-06-03,ETO,,,,B17,,,,,,,12759,FRANCE,EQUIHEN,,GUN EMPLACEMENTS,1,50.67,1.57,212.0,13.0,13.0,13.0,,,,,,,,2.0,,,,,,,,,,2.0,,,205309.0
121631,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,212.0,19.0,19.0,19.0,,,,,,,,56.0,,,,,,,,,,56.0,,,102401.0
121632,1944-06-03,ETO,,,,GB17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,212.0,19.0,19.0,19.0,,,,,,,,56.0,,,,,,,,,,56.0,,,205227.0
121633,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,212.0,19.0,19.0,19.0,,,,,,,,56.0,,,,,,,,,,56.0,,,205319.0
121634,1944-06-03,ETO,,,,B17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,210.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102395.0
121635,1944-06-03,ETO,,,,GB17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,210.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205255.0
121636,1944-06-03,ETO,,,,B17,,,,,,,30406,FRANCE,NEUFCHATEL,,V - WEAPON LAUNCHING SITES,1,50.62,1.65,210.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205318.0
121637,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,205.0,22.0,22.0,22.0,,,,,,,,65.0,,,,,,,,,,65.0,,,205240.0
121638,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,205.0,22.0,22.0,22.0,,,,,,,,65.0,,,,,,,,,,65.0,,,102368.0
121639,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,205.0,22.0,22.0,22.0,,,,,,,,65.0,,,,,,,,,,65.0,,,205291.0
121640,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,3,49.33,7.0,204.0,17.0,17.0,17.0,,,,,,,,48.0,,,,,,,,,,48.0,,,102415.0
121641,1944-06-03,ETO,,,,B17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,3,49.33,7.0,204.0,17.0,17.0,17.0,,,,,,,,48.0,,,,,,,,,,48.0,,,166158.0
121642,1944-06-03,ETO,,,,GB17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,3,49.33,7.0,204.0,17.0,17.0,17.0,,,,,,,,48.0,,,,,,,,,,48.0,,,166170.0
121643,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,200.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102377.0
121644,1944-06-03,ETO,,,,GB17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,200.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205219.0
121645,1944-06-03,ETO,,,,B17,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,1,43.28,0.63,200.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205300.0
121646,1944-06-03,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,195.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,102387.0
121647,1944-06-03,ETO,,,,GB17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,195.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,205247.0
121648,1944-06-03,ETO,,,,B17,,,,,,,17864,FRANCE,HARDELOT,,V - WEAPON LAUNCHING SITES,1,50.63,1.58,195.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,205310.0
121649,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,195.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,102404.0
121650,1944-06-03,ETO,,,,GB17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,195.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205230.0
121651,1944-06-03,ETO,,,,B17,,,,,,,40885,FRANCE,ST CECILE,,GUN EMPLACEMENTS,1,50.58,1.58,195.0,17.0,17.0,17.0,,,,,,,,51.0,,,,,,,,,,51.0,,,205322.0
121652,1944-06-03,ETO,,,,GB17,,,,,,,43581,FRANCE,TOUQUES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,49.33,7.0,194.0,18.0,18.0,18.0,,,,,,,,54.0,,,,,,,,,,54.0,,,166167.0
121653,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,193.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205238.0
121654,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,193.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102366.0
121655,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,193.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205289.0
121656,1944-06-03,ETO,,,,B17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,192.0,19.0,19.0,19.0,,,,,,,,57.0,,,,,,,,,,57.0,,,102382.0
121657,1944-06-03,ETO,,,,GB17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,192.0,19.0,19.0,19.0,,,,,,,,57.0,,,,,,,,,,57.0,,,205246.0
121658,1944-06-03,ETO,,,,B17,,,,,,,10259,FRANCE,DANNES,,V - WEAPON LAUNCHING SITES,1,50.58,1.62,192.0,19.0,19.0,19.0,,,,,,,,57.0,,,,,,,,,,57.0,,,205305.0
121659,1944-06-03,ETO,,,,GB17,,,,,,,30241,FRANCE,NESLE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,49.77,2.92,192.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,102411.0
121660,1944-06-03,ETO,,,,GB17,,,,,,,30241,FRANCE,NESLE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,49.77,2.92,192.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,166162.0
121661,1944-06-03,ETO,,,,B17,,,,,,,30241,FRANCE,NESLE,CITY AREA,CITIES TOWNS AND URBAN AREAS,1,49.77,2.92,192.0,18.0,18.0,18.0,,,,,,,,53.0,,,,,,,,,,53.0,,,166165.0
121662,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,189.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205242.0
121663,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,189.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,102370.0
121664,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,189.0,22.0,22.0,22.0,,,,,,,,66.0,,,,,,,,,,66.0,,,205293.0
121665,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,186.0,33.0,33.0,33.0,,,,,,,,97.0,,,,,,,,,,97.0,,,102362.0
121666,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,186.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,102363.0
121667,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,186.0,33.0,33.0,33.0,,,,,,,,97.0,,,,,,,,,,97.0,,,205234.0
121668,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,186.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205235.0
121669,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,186.0,33.0,33.0,33.0,,,,,,,,97.0,,,,,,,,,,97.0,,,205285.0
121670,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,186.0,11.0,11.0,11.0,,,,,,,,33.0,,,,,,,,,,33.0,,,205286.0
121671,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,184.0,17.0,17.0,17.0,,,,,,,,26.0,,,,,,,,,,26.0,,,205239.0
121672,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,184.0,17.0,17.0,17.0,,,,,,,,26.0,,,,,,,,,,26.0,,,102367.0
121673,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,184.0,17.0,17.0,17.0,,,,,,,,26.0,,,,,,,,,,26.0,,,205290.0
121674,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,178.0,10.0,10.0,10.0,,,,,,,,25.0,,,,,,,,,,25.0,,,205243.0
121675,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,178.0,10.0,10.0,10.0,,,,,,,,25.0,,,,,,,,,,25.0,,,102371.0
121676,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,178.0,10.0,10.0,10.0,,,,,,,,25.0,,,,,,,,,,25.0,,,205294.0
121677,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,170.0,36.0,36.0,36.0,,,,,,,,108.0,,,,,,,,,,108.0,,,205244.0
121678,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,170.0,36.0,36.0,36.0,,,,,,,,108.0,,,,,,,,,,108.0,,,102372.0
121679,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,170.0,36.0,36.0,36.0,,,,,,,,108.0,,,,,,,,,,108.0,,,205295.0
121680,1944-06-03,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,120.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102352.0
121681,1944-06-03,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,120.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205270.0
121682,1944-06-03,ETO,,,,A20,,,,,,,8602,FRANCE,CHARTRES,AIRFIELD,AIR FIELDS AND AIRDROMES,,48.45,1.5,120.0,,,,,,,,,,,45.0,,,,,,,,,,45.0,,,102349.0
121683,1944-06-03,ETO,,,,A20,,,,,,,8602,FRANCE,CHARTRES,AIRFIELD,AIR FIELDS AND AIRDROMES,,48.45,1.5,120.0,,,,,,,,,,,41.0,,,,,,,,,,41.0,,,102350.0
121684,1944-06-03,ETO,,,,A20,,,,,,,8602,FRANCE,CHARTRES,AIRFIELD,AIR FIELDS AND AIRDROMES,,48.45,1.5,120.0,,,,,,,,,,,41.0,,,,,,,,,,41.0,,,102351.0
121685,1944-06-03,ETO,,,,A20,,,,,,,8602,FRANCE,CHARTRES,AIRFIELD,AIR FIELDS AND AIRDROMES,,48.45,1.5,120.0,,,,,,,,,,,45.0,,,,,,,,,,45.0,,,205210.0
121686,1944-06-03,ETO,,,,A20,,,,,,,8602,FRANCE,CHARTRES,AIRFIELD,AIR FIELDS AND AIRDROMES,,48.45,1.5,120.0,,,,,,,,,,,41.0,,,,,,,,,,41.0,,,205211.0
121687,1944-06-03,ETO,,,,A20,,,,,,,8602,FRANCE,CHARTRES,AIRFIELD,AIR FIELDS AND AIRDROMES,,48.45,1.5,120.0,,,,,,,,,,,41.0,,,,,,,,,,41.0,,,205212.0
121688,1944-06-03,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,46.2,4.13,120.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,102354.0
121689,1944-06-03,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,46.2,4.13,120.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,205272.0
121690,1944-06-03,ETO,,,,B26,,,,,,,15430,FRANCE,GASSICOURT,,BRIDGES,,49.0,1.7,120.0,,,,,,,,,,,61.0,,,,,,,,,,61.0,,,102332.0
121691,1944-06-03,ETO,,,,B26,,,,,,,15430,FRANCE,GASSICOURT,,BRIDGES,,49.0,1.7,120.0,,,,,,,,,,,61.0,,,,,,,,,,61.0,,,205192.0
121692,1944-06-03,ETO,,,,B26,,,,,,,31773,FRANCE,OCTEVILLE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.55,7.0,120.0,,,,,,,,,,,54.0,,,,,,,,,,54.0,,,102356.0
121693,1944-06-03,ETO,,,,B26,,,,,,,31773,FRANCE,OCTEVILLE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.55,7.0,120.0,,,,,,,,,,,54.0,,,,,,,,,,54.0,,,205274.0
121694,1944-06-03,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,119.0,,,,,,,,,,,32.0,,,,,,,,,,32.0,,,205264.0
121695,1944-06-03,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,46.2,4.13,115.0,,,,,,,,,,,50.0,,,,,,,,,,50.0,,,102355.0
121696,1944-06-03,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,46.2,4.13,115.0,,,,,,,,,,,50.0,,,,,,,,,,50.0,,,205261.0
121697,1944-06-03,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,46.2,4.13,115.0,,,,,,,,,,,50.0,,,,,,,,,,50.0,,,205273.0
121698,1944-06-03,ETO,,,,B26,,,,,,,27798,FRANCE,MEZIERES,,BRIDGES,,49.77,4.73,114.0,,,,,,,,,,,51.0,,,,,,,,,,51.0,,,102333.0
121699,1944-06-03,ETO,,,,B26,,,,,,,27798,FRANCE,MEZIERES,,BRIDGES,,49.77,4.73,114.0,,,,,,,,,,,51.0,,,,,,,,,,51.0,,,205193.0
121700,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,7014,FRANCE,CALAIS,,GUN EMPLACEMENTS,,50.97,1.87,110.0,,,,,,,,,,,256.0,,,,,,,,,,256.0,,,294988.0
122001,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,7014,FRANCE,CALAIS,,GUN EMPLACEMENTS,,50.97,1.87,110.0,,,,,,,,,,,18.0,,,,,,,,,,18.0,,,294989.0
122002,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,7014,FRANCE,CALAIS,,GUN EMPLACEMENTS,,50.97,1.87,110.0,65.0,65.0,65.0,,,,,,,,60.0,,,,,,,,,,60.0,,,294990.0
122003,1944-06-03,ETO,,,,B26,,,,,,,13199,FRANCE,ETAPLES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,50.52,1.65,110.0,,,,,,,,,,,69.0,,,,,,,,,,69.0,,,102330.0
122004,1944-06-03,ETO,,,,B26,,,,,,,13199,FRANCE,ETAPLES,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,50.52,1.65,110.0,,,,,,,,,,,69.0,,,,,,,,,,69.0,,,166160.0
122005,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13658,FRANCE,FERME D UREILIE,WATCH TOWER STATION,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,100.0,,,,,,,,,,,26.0,,,,,,,,,,26.0,,,294991.0
122006,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13658,FRANCE,FERME D UREILIE,WATCH TOWER STATION,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,100.0,96.0,96.0,96.0,,,,,,,,192.0,,,,,,,,,,192.0,,,294992.0
122007,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13658,FRANCE,FERME D UREILIE,WATCH TOWER STATION,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,100.0,,,,,,,,,,,350.0,,,,,,,,,,350.0,,,294993.0
122008,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,47378,FRANCE,WIMEREUX,,GUN EMPLACEMENTS,,50.77,1.62,85.0,,,,,,,,,,,244.0,,,,,,,,,,244.0,,,294996.0
122009,1944-06-03,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,47378,FRANCE,WIMEREUX,,GUN EMPLACEMENTS,,50.77,1.62,85.0,61.0,61.0,61.0,,,,,,,,122.0,,,,,,,,,,122.0,,,294997.0
122010,1944-06-03,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,12.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205263.0
122011,1944-06-03,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,46.2,4.13,12.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,205260.0
122012,1944-06-03,ETO,,,,B26,,,,,,,31773,FRANCE,OCTEVILLE,,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,49.55,7.0,12.0,,,,,,,,,,,54.0,,,,,,,,,,54.0,,,205262.0
122013,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,4.0,4.0,4.0,,,,,,,,6.0,,,,,,,,,,6.0,,,102361.0
122014,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,5.0,5.0,5.0,,,,,,,,5.0,,,,,,,,,,5.0,,,102364.0
122015,1944-06-03,ETO,,,,B24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,102365.0
122016,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,4.0,4.0,4.0,,,,,,,,6.0,,,,,,,,,,6.0,,,205233.0
122017,1944-06-03,ETO,,,,GB24,,,,,,,3577,FRANCE,BERCK SUR MER,,V - WEAPON LAUNCHING SITES,1,50.4,1.57,,5.0,5.0,5.0,,,,,,,,5.0,,,,,,,,,,5.0,,,205236.0
