Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID,gloss_id,aircraft,name,full_name,aircraft_type,hyperlink,Avion_Nombre_Completo
117666,5/30/1944,ETO,,,,B26,,,,,,,26413,FRANCE,MANTES,,BRIDGES,,48.98,1.72,115.0,,,,,,,,,,,69.0,,,,,,,,,,69.0,,,102094.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117667,5/30/1944,ETO,,,,B26,,,,,,,26413,FRANCE,MANTES,,BRIDGES,,48.98,1.72,115.0,,,,,,,,,,,68.0,,,,,,,,,,68.0,,,102095.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117668,5/30/1944,ETO,,,,B26,,,,,,,26413,FRANCE,MANTES,,BRIDGES,,48.98,1.72,115.0,,,,,,,,,,,69.0,,,,,,,,,,69.0,,,204851.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117669,5/30/1944,ETO,,,,B26,,,,,,,26413,FRANCE,MANTES,,BRIDGES,,48.98,1.72,115.0,,,,,,,,,,,68.0,,,,,,,,,,68.0,,,204852.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117670,5/30/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,115.0,,,,,,,,,,,67.0,,,,,,,,,,67.0,,,102096.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117671,5/30/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,115.0,,,,,,,,,,,71.0,,,,,,,,,,71.0,,,102097.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117672,5/30/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,115.0,,,,,,,,,,,67.0,,,,,,,,,,67.0,,,204853.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117673,5/30/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,115.0,,,,,,,,,,,71.0,,,,,,,,,,71.0,,,204854.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117674,5/30/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,110.0,,,,,,,,,,,65.0,,,,,,,,,,65.0,,,102098.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117675,5/30/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,110.0,,,,,,,,,,,65.0,,,,,,,,,,65.0,,,204855.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
117676,5/30/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,,43.28,0.63,,,,,,,,,,,,100.0,,,,,,,,,,100.0,,,294946.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
117677,5/30/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,5420,FRANCE,BOULOGNE SUR GESSE,,GUN EMPLACEMENTS,,43.28,0.63,,49.0,49.0,49.0,,,,,,,,112.0,,,,,,,,,,112.0,,,294947.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118423,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,43658,FRANCE,TRAPPES,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,48.77,2.0,90.0,,,,,,,,,,,389.0,,,,,,,,,,389.0,,,294959.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118424,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,43658,FRANCE,TRAPPES,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.77,2.0,90.0,96.0,96.0,96.0,,,,,,,,580.0,,,,,,,,,,580.0,,,294960.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118426,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,38504,FRANCE,SAUMUR,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,47.25,-0.08,,,,,,,,,,,,38.0,,,,,,,,,,38.0,,,294955.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118427,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,38504,FRANCE,SAUMUR,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,47.25,-0.08,,47.0,47.0,47.0,,,,,,,,232.0,,,,,,,,,,232.0,,,294956.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118454,5/31/1944,ETO,,,,B17,,,,,,,25843,FRANCE,LUXEUIL LES BAINS,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.65,6.38,185.0,12.0,12.0,12.0,,,,,,,,,,,,17.0,,,,,,17.0,,,166095.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
118455,5/31/1944,ETO,,,,B24,,,,,,,27458,FRANCE,MELUN,,BRIDGES,1,48.53,2.65,180.0,4.0,4.0,4.0,,,,,,,,10.0,,,,,,,,,,10.0,,,166098.0,8.0,B24,Liberator,B-24 Liberator,Heavy Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=80,B-24 Liberator
118459,5/31/1944,ETO,,,,B17,,,,,,,25843,FRANCE,LUXEUIL LES BAINS,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.65,6.38,175.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,166097.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
118460,5/31/1944,ETO,,,,B17,,,,,,,25843,FRANCE,LUXEUIL LES BAINS,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,48.65,6.38,170.0,12.0,12.0,12.0,,,,,,,,36.0,,,,,,,,,,36.0,,,166096.0,7.0,B17,FORT,B-17 Flying Fortress,Heavy Bomber,http://boeing.com/history/products/b-17-flying-fortress.page,B-17 Flying Fortress
118461,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,14577,FRANCE,FORTMONT DE COUPLE,RADAR STATION,RADIO & RADAR INSTALLATIONS,,,,120.0,,,,,,,,,,,344.0,,,,,,,,,,344.0,,,294952.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118462,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,14577,FRANCE,FORTMONT DE COUPLE,RADAR STATION,RADIO & RADAR INSTALLATIONS,,,,120.0,,,,,,,,,,,116.0,,,,,,,,,,116.0,,,294953.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118463,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,14577,FRANCE,FORTMONT DE COUPLE,RADAR STATION,RADIO & RADAR INSTALLATIONS,1,,,120.0,2.0,2.0,2.0,,,,,,,,70.0,,,,,,,,,,70.0,,,294954.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118464,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,120.0,,,,,,,,,,,69.0,,,,,,,,,,69.0,,,102168.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118465,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,120.0,,,,,,,,,,,69.0,,,,,,,,,,69.0,,,204944.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118466,5/31/1944,ETO,,,,B26,,,,,,,9728,FRANCE,COURCELLES SUR SEIN,,BRIDGES,,49.17,1.37,115.0,,,,,,,,,,,37.0,,,,,,,,,,37.0,,,102164.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118467,5/31/1944,ETO,,,,B26,,,,,,,9728,FRANCE,COURCELLES SUR SEIN,,BRIDGES,,49.17,1.37,115.0,,,,,,,,,,,37.0,,,,,,,,,,37.0,,,204940.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118468,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,115.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,102165.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118469,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,115.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,204941.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118472,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,100.0,,,,,,,,,,,63.0,,,,,,,,,,63.0,,,102166.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118473,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,100.0,,,,,,,,,,,63.0,,,,,,,,,,63.0,,,204942.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118474,5/31/1944,ETO,,,,B26,,,,,,,3528,FRANCE,BENNECOURT,,NAVAL INSTALLATIONS,,49.03,1.57,95.0,,,,,,,,,,,11.0,,,,,,,,,,11.0,,,102185.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118475,5/31/1944,ETO,,,,B26,,,,,,,3528,FRANCE,BENNECOURT,,NAVAL INSTALLATIONS,,49.03,1.57,95.0,,,,,,,,,,,11.0,,,,,,,,,,11.0,,,204947.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118476,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,95.0,,,,,,,,,,,68.0,,,,,,,,,,68.0,,,102167.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118477,5/31/1944,ETO,,,,B26,,,,,,,37213,FRANCE,ROUEN,,BRIDGES,,49.43,1.08,95.0,,,,,,,,,,,68.0,,,,,,,,,,68.0,,,204943.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
118478,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,1812,FRANCE,AU FEVRE,WATCH TOWER STATION,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.65,0.0,90.0,19.0,19.0,19.0,,,,,,,,407.0,,,,,,,,,,407.0,,,294950.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118479,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,1812,FRANCE,AU FEVRE,WATCH TOWER STATION,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),1,48.65,0.0,90.0,99.0,99.0,99.0,,,,,,,,98.0,,,,,,,,,,98.0,,,294951.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118485,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42892,FRANCE,TERGNIER,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,49.65,3.28,,,,,,,,,,,,85.0,,,,,,,,,,85.0,,,294957.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
118486,5/31/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42892,FRANCE,TERGNIER,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,49.65,3.28,,99.0,99.0,99.0,,,,,,,,514.0,,,,,,,,,,514.0,,,294958.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
119255,6/1/1944,ETO,USA,9 AF,,B26,,,,,,,23038,FRANCE,LA HAYE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,47.97,-1.33,110.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102216.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119256,6/1/1944,ETO,USA,9 AF,,B26,,,,,,,23038,FRANCE,LA HAYE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,47.97,-1.33,110.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205011.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119257,6/1/1944,ETO,USA,9 AF,,B26,,,,,,,23038,FRANCE,LA HAYE,GUN EMPLACEMENTS,GUN EMPLACEMENTS,,47.97,-1.33,11.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205003.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119258,6/1/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,38504,FRANCE,SAUMUR,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,47.25,-0.08,,,,,,,,,,,,42.0,,,,,,,,,,42.0,,,294963.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
119259,6/1/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,38504,FRANCE,SAUMUR,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",,47.25,-0.08,,52.0,52.0,52.0,,,,,,,,248.0,,,,,,,,,,248.0,,,294964.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
119260,6/1/1944,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,GUN EMPLACEMENTS,,46.2,4.13,125.0,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,102214.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119261,6/1/1944,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,GUN EMPLACEMENTS,,46.2,4.13,125.0,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,205001.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119262,6/1/1944,ETO,,,,B26,,,,,,,14063,FRANCE,FLEURY LA MONTAGNE,,GUN EMPLACEMENTS,,46.2,4.13,125.0,,,,,,,,,,,12.0,,,,,,,,,,12.0,,,205009.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119263,6/1/1944,ETO,,,,B26,,,,,,,24098,FRANCE,LE HAVRE,,GUN EMPLACEMENTS,,49.5,6.0,120.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,102217.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119264,6/1/1944,ETO,,,,B26,,,,,,,24098,FRANCE,LE HAVRE,,GUN EMPLACEMENTS,,49.5,6.0,120.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,205012.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119265,6/1/1944,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,115.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102212.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119266,6/1/1944,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,115.0,,,,,,,,,,,64.0,,,,,,,,,,64.0,,,102213.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119267,6/1/1944,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,115.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,204999.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119268,6/1/1944,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,115.0,,,,,,,,,,,64.0,,,,,,,,,,64.0,,,205000.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119269,6/1/1944,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,115.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205007.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119270,6/1/1944,ETO,,,,B26,,,,,,,2035,FRANCE,AULT,,GUN EMPLACEMENTS,,50.12,1.47,115.0,,,,,,,,,,,64.0,,,,,,,,,,64.0,,,205008.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119271,6/1/1944,ETO,,,,B26,,,,,,,18794,FRANCE,HERMANVILLE,,GUN EMPLACEMENTS,,49.82,0.98,110.0,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,102215.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119272,6/1/1944,ETO,,,,B26,,,,,,,18794,FRANCE,HERMANVILLE,,GUN EMPLACEMENTS,,49.82,0.98,110.0,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,205010.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119273,6/1/1944,ETO,,,,B26,,,,,,,41288,FRANCE,ST MARIE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,48.92,0.98,110.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102230.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119274,6/1/1944,ETO,,,,B26,,,,,,,41288,FRANCE,ST MARIE,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,,48.92,0.98,110.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,166114.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119275,6/1/1944,ETO,,,,B26,,,,,,,41289,FRANCE,ST MARIE,,GUN EMPLACEMENTS,,45.28,2.0,105.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102219.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119276,6/1/1944,ETO,,,,B26,,,,,,,41289,FRANCE,ST MARIE,,GUN EMPLACEMENTS,,45.28,2.0,105.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205006.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119277,6/1/1944,ETO,,,,B26,,,,,,,41289,FRANCE,ST MARIE,,GUN EMPLACEMENTS,,45.28,2.0,105.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205014.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119278,6/1/1944,ETO,,,,B26,,,,,,,41289,FRANCE,ST MARIE,,GUN EMPLACEMENTS,,45.28,2.0,100.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,102218.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119279,6/1/1944,ETO,,,,B26,,,,,,,41289,FRANCE,ST MARIE,,GUN EMPLACEMENTS,,45.28,2.0,100.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205013.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119280,6/1/1944,ETO,,,,B26,,,,,,,24098,FRANCE,LE HAVRE,,GUN EMPLACEMENTS,,49.5,6.0,12.0,,,,,,,,,,,58.0,,,,,,,,,,58.0,,,205004.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119281,6/1/1944,ETO,,,,B26,,,,,,,18794,FRANCE,HERMANVILLE,,GUN EMPLACEMENTS,,49.82,0.98,11.0,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,205002.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119282,6/1/1944,ETO,,,,B26,,,,,,,41289,FRANCE,ST MARIE,,GUN EMPLACEMENTS,,45.28,2.0,10.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,205005.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
119283,6/1/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13658,FRANCE,FERME D UREILIE,WATCH TOWER STATION,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,,,,,,,,,,,,211.0,,,,,,,,,,211.0,,,294961.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
119284,6/1/1944,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13658,FRANCE,FERME D UREILIE,WATCH TOWER STATION,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),,,,,94.0,94.0,94.0,,,,,,,,276.0,,,,,,,,,,276.0,,,294962.0,27.0,HVY,Lancaster,Avro Lancaster,Heavy Bomber / Reconnaissance,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=234,Avro Lancaster
119682,6/2/1944,ETO,USA,12 AF,,B26,,,,,,,90129,FRANCE,43 40 N 004 40 E,AIRDROME,AIR FIELDS AND AIRDROMES,1,43.67,4.67,88.0,18.0,18.0,18.0,,,,,,,,36.0,,,,,,,,,,36.0,,,102250.0,10.0,B26,B26,Martin B-26 Marauder,Medium Bomber,http://militaryfactory.com/aircraft/detail.asp?aircraft_id=299,Martin B-26 Marauder
