,Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target Country,Target City,Target Latitude,Target Longitude,Airborne Aircraft,Bombing Aircraft,High Explosives Type,High Explosives Weight (Tons),Total Weight (Tons)
660,129947,9/3/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,FRENCH INDO CHINA,HANOI,21.040975,105.886011,4.0,4.0,100 LB GP (GP-M30),3.52,4.268
661,129955,7/8/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,CHINA,TENGCHUNG (YUNNAN),24.5,101.5,4.0,4.0,100 LB GP (GP-M30),3.52,4.268
662,129964,12/17/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,CHINA,MANGSHIH,24.433728,98.588649,4.0,4.0,100 LB GP (GP-M30),3.52,4.268
663,129968,9/28/1942,CBI,USA,10 AF,CATF (11 BS),B25,YUNNANYI,CHINA,25.445556,100.734722,CHINA,TENGCHUNG (YUNNAN),24.5,101.5,1.0,1.0,100 LB GP (GP-M30),0.88,1.067
664,129975,12/23/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,WANLING,28.366667,121.366667,3.0,3.0,100 LB GP (GP-M30),2.64,3.201
665,129976,9/26/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,CHINA,TENGCHUNG (YUNNAN),24.5,101.5,3.0,3.0,100 LB GP (GP-M30),2.64,3.201
666,129998,10/3/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,WANLING (WANTLING?),28.366667,121.366667,3.0,3.0,100 LB GP (GP-M30),1.98,2.64
667,130284,6/9/1944,MTO,USA,12 AF,86 FBG,A36,MARCIANISE AIRFIELD,ITALY,41.115481,14.176319,ITALY,S LORENZO,44.38,11.23,15.5,31.0,500 LB GP (GP-M43/M64),7.75,7.75
668,130319,9/28/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,WANLING (WANTLING?),28.366667,121.366667,2.0,2.0,UNK CODE 20 110 LB EXPLOSIVE,1.1,1.54
669,130343,10/2/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,ITALY,CONVOY - SCRUBBED FOR WEATHER,34.0,22.5,9.0,0.0,0,0.0,0.0
670,130350,10/2/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,WANLING (WANTLING?),28.366667,121.366667,1.0,1.0,500 LB GP (GP-M43/M64),1.5,1.5
671,130377,10/6/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BENGHAZI,32.11,20.05,8.0,7.0,1000 LB GP (GP-M44/M65),17.5,17.5
672,130381,10/6/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BARDIA DOCKS,31.75,25.09,8.0,1.0,1000 LB GP (GP-M44/M65),2.5,2.5
673,130717,10/9/1942,MTO,USA,9 AF,12 BG,B25,LG 99,EGYPT,30.41666667,32.33333333,EGYPT,LG 21 / LG 104,30.98,28.28,16.0,16.0,250 LB GP (GP-M57),15.5,15.5
674,130720,10/9/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BENGHAZI,32.11,20.05,8.0,6.0,1000 LB GP (GP-M44/M65),15.0,15.0
675,130747,10/1/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,WANLING (WANTLING?),28.366667,121.366667,1.0,1.0,100 LB GP (GP-M30),0.88,0.88
676,130753,10/11/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,CONVOY,34.0,22.5,9.0,9.0,1000 LB GP (GP-M44/M65),22.5,22.5
677,130754,10/11/1942,MTO,USA,9 AF,1ST PROV GRP,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,TOBRUK,32.04,23.95,7.0,6.0,1000 LB GP (GP-M44/M65),12.0,12.0
678,131048,6/10/1944,MTO,USA,12 AF,27 FBG,A36,LA BANCA AIRFIELD,ITALY,41.253197,14.505806,ITALY,COSENZA,39.27,16.25,17.0,34.0,500 LB GP (GP-M43/M64),8.5,8.5
679,131102,10/14/1942,MTO,USA,9 AF,1ST PROV GRP,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,TOBRUK,32.04,23.95,6.0,3.0,1000 LB GP (GP-M44/M65),6.0,6.0
680,131104,8/29/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,BURMA,LASHIO,22.90164,95.678936,12.0,12.0,250 LB GP (GP-M57),6.6,8.58
681,131105,10/15/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,BURMA,LASHIO,22.90164,95.678936,12.0,12.0,100 LB GP (GP-M30),2.64,2.64
682,131129,10/16/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BENGHAZI,32.11,20.05,9.0,7.0,1000 LB GP (GP-M44/M65),17.5,17.5
683,131136,10/16/1942,MTO,USA,9 AF,1ST PROV GRP,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,TOBRUK,32.04,23.95,6.0,0.0,0,0.0,0.0
684,131160,10/19/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 21 / LG 104,31.07,28.3,12.0,11.0,250 LB GP (GP-M57),10.875,10.875
685,131164,10/20/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 17 / LG 18,31.07,27.95,24.0,24.0,250 LB GP (GP-M57),24.0,24.0
686,131166,10/20/1942,MTO,USA,9 AF,1ST PROV GRP,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,TOBRUK,32.04,23.95,6.0,3.0,1000 LB GP (GP-M44/M65),9.0,9.0
687,131167,10/20/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BARDIA DOCKS,32.04,23.95,9.0,2.0,1000 LB GP (GP-M44/M65),5.0,5.0
688,131176,10/21/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 21 / LG 104,31.03,28.27,18.0,18.0,250 LB GP (GP-M57),18.0,18.0
689,131194,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,31.0,28.65,4.0,1.0,250 LB GP (GP-M57),1.0,1.0
690,131196,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.75,28.68,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
691,131197,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MT CONCENTRATION,30.8,28.62,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
692,131198,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MT AND TENT AREA,30.95,28.58,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
693,131199,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.78,28.65,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
694,131200,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.84,28.67,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
695,131501,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.84,28.67,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
696,131502,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 104,31.03,28.27,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
697,131503,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA COMM NERVE CENTER  (GRID 86783003),30.89,28.76,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
698,131504,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.81,28.65,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
699,131505,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES,30.98,28.69,7.0,6.0,250 LB GP (GP-M57),6.0,6.0
700,131506,10/22/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA COMM NERVE CENTER  (GRID 86783003),30.89,28.76,4.0,4.0,250 LB GP (GP-M57),4.375,4.375
701,131574,10/25/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES 866-285,30.75,28.73,6.0,6.0,250 LB GP (GP-M57),30.0,30.0
702,131575,10/25/1942,MTO,USA,9 AF,98 BG,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,LIBYA,TOBRUK,32.04,23.95,18.0,18.0,500 LB GP (GP-M43/M64),41.0,41.0
703,131580,11/23/1942,CBI,USA,10 AF,CATF (11 BS),B25,KWEILIN,CHINA,25.218056,110.039167,CHINA,HONG KONG,22.316667,114.183333,12.0,12.0,500 LB GP (GP-M43/M64),15.0,17.244
704,131581,10/25/1942,CBI,USA,10 AF,CATF (11 BS),B25,KWEILIN,CHINA,25.218056,110.039167,CHINA,HONG KONG,22.316667,114.183333,6.0,6.0,500 LB GP (GP-M43/M64),9.0,10.122
705,131582,10/25/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES 855299,30.88,28.62,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
706,131583,10/25/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 18,31.05,27.93,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
707,131584,10/25/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES 873-285,30.75,28.8,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
708,131585,10/25/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,EL DABA FRONT LINES 873-289,30.75,28.8,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
709,131588,10/26/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,CONVOY OR TOBRUK,32.25,23.95,9.0,7.0,1000 LB GP (GP-M44/M65),17.5,17.5
710,131589,10/26/1942,MTO,USA,9 AF,1ST PROV GRP,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,CONVOY,34.0,22.5,6.0,3.0,500 LB GP (GP-M43/M64),6.0,6.0
711,131590,10/26/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,CONVOY OR TOBRUK,32.25,23.95,9.0,1.0,500 LB GP (GP-M43/M64),2.25,2.25
712,131591,10/26/1942,MTO,USA,9 AF,1ST PROV GRP,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,CONVOY,34.0,22.5,6.0,2.0,1000 LB GP (GP-M44/M65),4.0,4.0
713,131596,10/26/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 86.3-30.0""",30.89,28.7,5.0,5.0,250 LB GP (GP-M57),6.0,6.0
714,131597,10/26/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 852299""",30.88,28.69,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
715,131598,10/26/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 862297""",30.86,28.69,6.0,6.0,250 LB GP (GP-M57),5.0,5.0
716,131599,10/26/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,"""W OF KIDNEY RIDGE, EL ALAMEIN 865-297""",30.86,28.72,5.0,5.0,250 LB GP (GP-M57),5.0,5.0
717,131902,8/26/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,BURMA,LASHIO,22.90164,95.678936,4.0,4.0,100 LB GP (GP-M30),1.76,1.76
718,131907,10/27/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MERSA MATRUH /  LG 104,31.33,27.2,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
719,131908,10/27/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FRONT LINES 863-297,30.86,28.71,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
720,131909,10/27/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MERSA MATRUH /  LG 104,31.33,27.2,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
721,131910,10/27/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FRONT LINES 863-297,30.86,28.71,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
722,131911,10/27/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FRONT LINES 863-297,30.86,28.71,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
723,131912,10/27/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FRONT LINES EAST OF 857-297,30.87,28.64,6.0,5.0,250 LB GP (GP-M57),5.0,5.0
724,131920,10/28/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 20 / FRONT LINES 864-294,30.83,28.72,30.0,30.0,250 LB GP (GP-M57),32.5,32.5
725,131931,10/27/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,BURMA,LASHIO,22.90164,95.678936,6.0,6.0,UNK CODE 20 110 LB EXPLOSIVE,1.98,2.541
726,131934,10/29/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,BURMA,LASHIO,22.90164,95.678936,6.0,6.0,500 LB GP (GP-M43/M64),3.75,4.311
727,131936,10/29/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN 8675-3075,30.89,28.7,12.0,12.0,250 LB GP (GP-M57),12.0,12.0
728,131943,10/30/1942,MTO,USA,9 AF,1ST PROV GRP,B17,LYDDA,PALESTINE,32.009444,34.882778,CRETE,MALEME AERODROME,35.53,23.83,6.0,6.0,500 LB GP (GP-M43/M64),12.0,12.0
729,131944,10/30/1942,MTO,USA,9 AF,1ST PROV GRP,B24,LYDDA,PALESTINE,32.009444,34.882778,CRETE,MALEME AERODROME,35.53,23.83,9.0,9.0,500 LB GP (GP-M43/M64),11.25,11.25
730,131949,10/30/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 104 / LG 18,31.05,27.93,12.0,12.0,250 LB GP (GP-M57),11.875,11.875
731,131955,10/31/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,LG 17,31.07,27.95,18.0,18.0,250 LB GP (GP-M57),18.0,18.0
732,131976,11/2/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,RAHMAN TRACK 295-300,30.89,28.68,24.0,24.0,250 LB GP (GP-M57),24.0,24.0
733,131977,11/2/1942,MTO,USA,9 AF,98 BG,B24,RAMAT DAVID,PALESTINE,32.666603,35.183325,LIBYA,TOBRUK,32.04,23.95,20.0,20.0,1000 LB GP (GP-M44/M65),50.0,50.0
734,131981,11/2/1942,MTO,USA,9 AF,376 BG,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,TOBRUK,32.04,23.95,6.0,5.0,500 LB GP (GP-M43/M64),10.0,10.0
735,131986,11/2/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,BOMBING 859 303,30.92,28.65,12.0,12.0,250 LB GP (GP-M57),12.0,12.0
736,131987,11/2/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GHAZAL STATION AREA 85.0-31.0,30.98,28.56,5.0,5.0,250 LB GP (GP-M57),5.0,5.0
737,131994,11/3/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,MT ON RAHMAN TRACK GRID 861297,30.89,28.67,22.0,22.0,250 LB GP (GP-M57),22.0,22.0
738,131995,11/3/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GHAZAL STATION - FUKA,30.98,28.6,12.0,12.0,250 LB GP (GP-M57),12.0,12.0
739,131996,11/3/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FLEETING TARGET 830317 MT ON ROAD TP EL DABA,31.05,28.39,8.0,8.0,250 LB GP (GP-M57),8.0,8.0
740,131997,11/3/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,BOMBING IN AREA OF LG 22 AND AMMO DUMP SOUTH OF LG COORDS: 856313,31.0,28.62,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
741,132302,11/4/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,FLEETING TGT - 80.2 31.7 MT CONCENTRATION,31.05,28.06,36.0,36.0,250 LB GP (GP-M57),36.0,36.0
742,132304,11/4/1942,MTO,USA,9 AF,376 BG,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BENGHAZI,32.11,20.05,9.0,9.0,1000 LB GP (GP-M44/M65),22.5,22.5
743,132311,11/4/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN GRID 780 317,31.05,27.84,6.0,6.0,250 LB GP (GP-M57),6.0,6.0
744,132315,11/5/1942,MTO,USA,9 AF,12 BG,B25,LG 88,EGYPT,30.98472222,29.85138889,EGYPT,GERMAN FORCES RETREATING FROM EL ALAMEIN GRID 75.0 32.9,31.16,27.52,18.0,18.0,250 LB GP (GP-M57),18.0,18.0
745,132322,11/6/1942,MTO,USA,9 AF,376 BG,B17,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,BENGHAZI,32.11,20.05,8.0,6.0,1000 LB GP (GP-M44/M65),15.0,15.0
746,132324,11/6/1942,MTO,USA,9 AF,376 BG,B24,LYDDA,PALESTINE,32.009444,34.882778,LIBYA,TOBRUK,32.04,23.95,8.0,5.0,500 LB GP (GP-M43/M64),10.0,10.0
747,132366,11/20/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,CHINA,LUNGLING,24.5833,98.6833,5.0,5.0,UNK CODE 20 110 LB EXPLOSIVE,3.3,4.235
748,132719,11/10/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,BENGHAZI,32.11,20.05,4.0,4.0,1000 LB GP (GP-M44/M65),10.0,10.0
749,132720,11/10/1942,MTO,USA,9 AF,376 BG,B17,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,BENGHAZI,32.11,20.05,6.0,2.0,500 LB GP (GP-M43/M64),2.0,2.0
750,132727,11/11/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,BENGHAZI,32.11,20.05,9.0,9.0,1000 LB GP (GP-M44/M65),27.0,27.0
751,132734,11/12/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,BENGHAZI,32.11,20.05,6.0,6.0,1000 LB GP (GP-M44/M65),18.0,18.0
752,132753,11/14/1942,MTO,USA,9 AF,376 BG,B17,ABU SUEIR,EGYPT,30.572664,32.095342,CRETE,CANDIA BAY,35.19,25.72,6.0,5.0,500 LB GP (GP-M43/M64),10.0,10.0
753,133039,11/18/1942,MTO,USA,9 AF,376 BG,B17,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,BENGHAZI,32.11,20.05,6.0,6.0,1000 LB GP (GP-M44/M65),24.0,24.0
754,133070,9/19/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,CHINA,LUNGLING,24.5833,98.6833,4.0,4.0,100 LB GP (GP-M30),2.4,3.0
755,133076,11/20/1942,CBI,USA,10 AF,IATF (7 BS),B24,CHAKULIA,INDIA,22.466803,86.7107,BURMA,MANDALAY,21.977222,96.085833,8.0,8.0,1000 LB GP (GP-M44/M65),20.0,20.0
756,133099,11/28/1942,CBI,USA,10 AF,CATF (11 BS),B25,KUNMING,CHINA,24.992222,102.743333,FRENCH INDO CHINA,HONGAY,20.933333,107.08333,9.0,9.0,500 LB GP (GP-M43/M64),11.25,12.933
757,133405,11/22/1942,CBI,USA,10 AF,CATF,P40,KWEILIN,CHINA,25.218056,110.039167,FRENCH INDO CHINA,HONGAY,20.933333,107.08333,7.0,7.0,100 LB GP (GP-M30),1.98,1.98
758,133426,11/22/1942,CBI,USA,10 AF,IATF (7 BS),B24,CHAKULIA,INDIA,22.466803,86.7107,BURMA,MANDALAY,21.977222,96.085833,6.0,6.0,1000 LB GP (GP-M44/M65),15.0,15.0
759,133465,11/23/1942,CBI,USA,10 AF,CATF (11 BS),B25,KWEILIN,CHINA,25.218056,110.039167,CHINA,CANTON - HONG KONG,23.133333,113.3166666,6.0,6.0,500 LB GP (GP-M43/M64),7.5,12.582
760,133499,11/25/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,SIENNING,29.84142,114.322468,7.0,7.0,100 LB GP (GP-M30),1.8,1.8
761,133500,11/25/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,YOYANG,28.353859,112.355098,8.0,8.0,100 LB GP (GP-M30),1.8,1.8
762,133802,11/27/1942,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,YOYANG,28.353859,112.355098,8.0,8.0,500 LB GP (GP-M43/M64),2.5,4.854
763,133803,2/28/1943,CBI,USA,10 AF,CATF (11 BS),B25,HENYANG,CHINA,26.905278,112.627778,CHINA,SIENNING,29.84142,114.322468,7.0,7.0,500 LB GP (GP-M43/M64),2.5,5.129
764,133806,7/16/1942,CBI,USA,10 AF,CATF,P40,HENYANG,CHINA,26.905278,112.627778,CHINA,HANKOW,30.581179,114.272597,5.0,5.0,100 LB GP (GP-M30),0.35,0.35
765,133812,11/25/1942,CBI,USA,10 AF,IATF (7 BS),B24,GAYA,INDIA,24.74444,84.951111,THAILAND OR SIAM,BANKOK,13.686781,100.595495,9.0,9.0,1000 LB GP (GP-M44/M65),22.5,22.5
766,133818,11/26/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,TRIPOLI,32.92,13.08,8.0,8.0,1000 LB GP (GP-M44/M65),20.0,20.0
767,133838,2/10/1943,CBI,USA,10 AF,CATF (11 BS),B25,KWEILIN,CHINA,25.218056,110.039167,CHINA,"""WHAMPOA GARDEN, HONG KONG""",22.305137,114.184235,10.0,10.0,500 LB GP (GP-M43/M64),12.5,14.37
768,133843,11/27/1942,MTO,USA,9 AF,376 BG,B17,ABU SUEIR,EGYPT,30.572664,32.095342,GREECE,LEROS ISLAND,37.16,26.85,6.0,6.0,500 LB GP (GP-M43/M64),7.5,7.5
769,133858,11/28/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,TRIPOLI,32.92,13.08,8.0,8.0,1000 LB GP (GP-M44/M65),20.0,20.0
770,133861,2/10/1943,CBI,USA,10 AF,CATF (11 BS),B25,KWEILIN,CHINA,25.218056,110.039167,FRENCH INDO CHINA,HONGAY & CAMPHO,20.933333,107.08333,5.0,4.0,500 LB GP (GP-M43/M64),3.0,5.188
771,133987,6/12/1944,MTO,USA,12 AF,27 FBG/86 FBG,A36,ROME CIAMPINO AIRFIELD,ITALY,41.799444,12.597222,ITALY,ARCIDOSSO,42.87,11.53,26.0,26.0,500 LB GP (GP-M43/M64),13.0,13.0
772,134208,11/29/1942,CBI,USA,10 AF,IATF (7 BS),B24,CHAKULIA,INDIA,22.466803,86.7107,BURMA,RANGOON,16.769211,96.158739,6.0,6.0,1000 LB GP (GP-M44/M65),15.0,15.0
773,134225,11/30/1942,CBI,USA,10 AF,IATF (7 BS),B24,CHAKULIA,INDIA,22.466803,86.7107,ANDAMAN ISLANDS,PORT BLAIR,11.684045,92.735339,6.0,6.0,1000 LB GP (GP-M44/M65),15.0,15.0
774,134610,12/4/1942,CBI,USA,10 AF,IATF (7 BS),B24,CHAKULIA,INDIA,22.466803,86.7107,BURMA,PYAWBWE,20.58333333,96.06666667,6.0,6.0,100 LB GP (GP-M30),4.5,4.5
775,134611,12/4/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,ITALY,NAPLES,40.84,14.28,8.0,7.0,1000 LB GP (GP-M44/M65),17.5,17.5
776,134682,12/7/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,LIBYA,MISRATA,32.37,15.1,9.0,5.0,500 LB GP (GP-M43/M64),11.25,11.25
777,134947,12/11/1942,MTO,USA,9 AF,376 BG,B24,ABU SUEIR,EGYPT,30.572664,32.095342,ITALY,NAPLES,40.84,14.28,9.0,7.0,1000 LB GP (GP-M44/M65),17.5,17.5
778,134957,12/11/1942,CBI,USA,10 AF,IATF (7 BS),B24,CHAKULIA,INDIA,22.466803,86.7107,BURMA,RANGOON,16.769211,96.158739,6.0,6.0,1000 LB GP (GP-M44/M65),14.5,14.5
779,134958,12/11/1942,CBI,USA,10 AF,IATF (7 BS),B24,CHAKULIA,INDIA,22.466803,86.7107,ANDAMAN ISLANDS,PORT BLAIR,11.684045,92.735339,6.0,6.0,1000 LB GP (GP-M44/M65),7.0,7.0
